timestamp,text,start_time,end_time
"(14407.12, 14413.84)", increase your staffing to comprehend all the duties that need to be accomplished,14407.12,14413.84
"(14414.56, 14430.16)", will you continue to be oahu-centric it seems that a lot of the work are outside of that you're right you're you're absolutely right um you know wayne and i have,14414.56,14430.16
"(14430.16, 14437.68)", as a matter of just policy and leadership here at dlnr i am really trying to empower,14430.16,14437.68
"(14438.56, 14445.84)", our island staff we are being criticized by the community for being O'ahu centric.,14438.56,14445.84
"(14446.4, 14453.84)"," So I have told all of our island staff, whether you're land division, DOFA, DOBAR, DAR,",14446.4,14453.84
"(14454.8, 14459.66)"," we, one, we have to, and I'm trying to get everybody out of silos.",14454.8,14459.66
"(14460.1, 14466.16)"," So whenever an issue comes up, we are triaging with all of the different divisions so that everybody",14460.1,14466.16
"(14466.16, 14474.88)", is putting in their manao but we are also at the same time trying to build capacity within our,14466.16,14474.88
"(14474.88, 14481.76)", neighbor islands as well so that um because travel is you know we learned that through covid i mean,14474.88,14481.76
"(14481.76, 14486.16)", we have to have capacity on each of these islands to support us so,14481.76,14486.16
"(14487.12, 14496.48)", we are trying i am trying consciously to build that capacity on each of the islands so that we,14487.12,14496.48
"(14496.48, 14508.08)", are supporting each other i'm also trying to do multiple within the divisions how can we you know when an issue comes up how can we share information,14496.48,14508.08
"(14508.64, 14517.6)", resources um knowledge to be much more effective if i can also add chair so um of the aquatic,14508.64,14517.6
"(14517.6, 14522.96)", biologists that we talked about two of them will be on um will be on maui with the workload that,14517.6,14522.96
"(14522.96, 14526.64)", aaron shared and the amount of stream work that we do have on maui that'll be the first that will be on Maui with the workload that Erin shared and the amount of stream work that we do have on,14522.96,14526.64
"(14526.64, 14532.1)", Maui that'll be the first that would be the first sea worm shift to out of out of Honolulu,14526.64,14532.1
"(14532.1, 14537.36)", which I will say is a culture shock for an institution that's only been Oahu centric so,14532.1,14537.36
"(14537.36, 14546.34)"," I am working with staff to make sure that we have the communication in place, the support systems built, but like other divisions that",14537.36,14546.34
"(14546.34, 14551.66)", do have base yards outside of O'ahu is to really look outward and see where we can do that.,14546.34,14551.66
"(14551.9, 14557.58)"," Another thing that we're looking at is as we start to unveil and look at options, maybe even for some",14551.9,14557.58
"(14557.58, 14562.3)"," of the planners or compliance people, if we can actually recruit from the Outer Islands where",14557.58,14562.3
"(14562.3, 14565.36)", there's a need for more jobs um and provide,14562.3,14565.36
"(14565.36, 14571.68)", teleworking which is now kind of an option that's evolved postcode as an incentive uh to get and,14565.36,14571.68
"(14571.68, 14575.36)", recruit really good quality staff because some people don't want to be on a walk where they want,14571.68,14575.36
"(14575.36, 14581.36)", to stay in kauai or maui or big island um we're still working through the complexities of dherd,14575.36,14581.36
"(14581.36, 14586.56)", and our hr process to make that happen but yes i am having coming from the neighbor,14581.36,14586.56
"(14586.56, 14593.44)", island um we we are looking at ways to provide a diverse kind of approach to our management and,14586.56,14593.44
"(14593.44, 14606.94)"," regulation so yes yes no and and we're also trying to um i am trying we spend a disproportionate amount of our time on litigation, contested case hearings, court cases.",14593.44,14606.94
"(14608.06, 14615.72)"," So our leadership team, Kaleo, Laura Ka'akua, and myself,",14608.06,14615.72
"(14616.12, 14618.92)"," we will be going out to each of the islands,",14616.12,14618.92
"(14619.5, 14620.76)"," doing listening sessions,",14619.5,14620.76
"(14620.98, 14623.72)", and really trying to engage with the community,14620.98,14623.72
"(14623.72, 14625.76)", so that we're trying to be,14623.72,14625.76
"(14625.76, 14632.0)", more proactive and develop that trusting relationship I I know a lot of a lot of,14625.76,14632.0
"(14632.0, 14639.32)", community members don't trust deal in our um so we're working on that and I think the trust comes,14632.0,14639.32
"(14639.32, 14646.32)", through physically just being present it is by going into these communities and listening to them,14639.32,14646.32
"(14647.12, 14653.68)", on what are their issues what are their concerns what are their priorities and so i'm hoping that,14647.12,14653.68
"(14653.68, 14661.68)", that kind of time that we spend will develop trusts and likewise we'll have commensurate,14653.68,14661.68
"(14662.56, 14666.9)", reaction you know response with lessening the amount of time we're doing litigation.,14662.56,14666.9
"(14666.9, 14670.74)"," Not always, but I'm hoping that we will be able",14666.9,14670.74
"(14670.74, 14673.14)", to channel some of that energy,14670.74,14673.14
"(14673.14, 14675.42)", into something more productive.,14673.14,14675.42
"(14675.42, 14677.76)"," Michael, did you have your hand up?",14675.42,14677.76
"(14677.76, 14680.26)"," Yeah, and free advice.",14677.76,14680.26
"(14680.26, 14681.88)", I'm happy to give you some free advice.,14680.26,14681.88
"(14681.88, 14686.24)"," I've worked with seven different DLNR chairs,",14681.88,14686.24
"(14686.24, 14687.96)"," looked at a lot of realizations,",14686.24,14687.96
"(14687.96, 14691.6)", but you have some divisions that have regional authority,14687.96,14691.6
"(14691.6, 14693.66)", where their staff is at a level,14691.6,14693.66
"(14693.66, 14695.14)", where they're both responsible,14693.66,14695.14
"(14695.14, 14697.18)", to make decisions on the island.,14695.14,14697.18
"(14697.18, 14700.7)", You have other divisions that are very Honolulu centric,14697.18,14700.7
"(14700.7, 14702.08)", and things need to go back.,14700.7,14702.08
"(14702.08, 14707.04)", And so I'm happy at any time to give you some structures,14702.08,14707.04
"(14707.76, 14711.76)", of potential and i know reorganizations are just horrible i've been through in my share,14707.76,14711.76
"(14712.32, 14719.68)", but to really manage the islands so you can break down the side the silos between the divisions,14712.32,14719.68
"(14719.68, 14730.4)", there are some personnel reorganizations and certain divisions that are just not that that's not how they're aligned it's not their history that's not how they make decisions and i think there's some,14719.68,14730.4
"(14730.4, 14736.96)", real opportunities there i'm happy to offer you some free advice on your request thank you we'll,14730.4,14736.96
"(14736.96, 14754.0)"," take you up on that any other comments neil yeah uh you were speaking about from your larger, broader deal in our perch, but from the Water Commission standpoint, or this division, do we have any active litigation right now?",14736.96,14754.0
"(14754.0, 14759.0)"," Yeah, we have current contested cases that you've approved.",14754.0,14759.0
"(14759.0, 14766.72)", We haven't started that process. A lot of it's and getting um working with ag's right so julie's here,14759.0,14766.72
"(14766.72, 14773.6)", um making sure that we're we the landlord takes up a lot of the contested case capacity yeah we,14766.72,14773.6
"(14773.6, 14779.92)", we don't have much and we've been really trying our best to to walk through and walk with community,14773.6,14779.92
"(14779.92, 14786.44)"," and applicant and in the regulation and stewardship of resources. So right now, I think there's only three pending or two pending.",14779.92,14786.44
"(14786.64, 14793.64)", Two pending pending plus we have appeals of of former contested cases,14786.64,14793.64
"(14793.84, 14799.68)", that we that we are defending in the appellate courts and.,14793.84,14799.68
"(14799.88, 14802.96)"," And there's the land division water, our",14799.88,14802.96
"(14803.16, 14806.08)"," peace, but those are not your kuleana.",14803.16,14806.08
"(14806.08, 14806.92)", Yeah.,14806.08,14806.92
"(14806.92, 14807.76)", So.,14806.92,14807.76
"(14807.76, 14809.18)"," Yeah, so there's-",14807.76,14809.18
"(14809.18, 14811.92)", There are like lots of those.,14809.18,14811.92
"(14811.92, 14814.72)"," So we have, so there's,",14811.92,14814.72
"(14814.72, 14817.06)"," just off the top of my head, there's the,",14814.72,14817.06
"(14817.06, 14818.54)"," sorry, just to answer the question directly,",14817.06,14818.54
"(14818.54, 14822.0)"," the Waike'e, Wailuku Water Company, not Waike'e,",14818.54,14822.0
"(14822.0, 14823.82)"," Wailuku Water Company,",14822.0,14823.82
"(14823.82, 14828.48)", Pale'a'a'a'u'ko'o'ch Waste Company company that's in that's got in a capacity case,14823.82,14828.48
"(14828.48, 14834.96)", there's the cavella ifs um that is pending us coming back to the commission to either grant,14828.48,14834.96
"(14834.96, 14839.6)", or deny a country's case um there's a petition for that and then there's there is technically,14834.96,14839.6
"(14839.6, 14845.0)", the the ota well um that was the Kona Well contested case petition.,14839.6,14845.0
"(14846.0, 14848.26)", So there's two petitions that we have to bring back,14846.0,14848.26
"(14848.26, 14850.76)", to the commission with some kind of resolution,14848.26,14850.76
"(14850.76, 14852.22)", or action for next steps.,14850.76,14852.22
"(14852.22, 14854.98)", But that would be the only three at this point,14852.22,14854.98
"(14854.98, 14858.98)", that are pending and then the Navajeha appeal.,14854.98,14858.98
"(14858.98, 14860.0)", So that would be four.,14858.98,14860.0
"(14860.0, 14865.0)", So those are the four kind of judicial types of processes,14860.0,14865.0
